NO,ATNRG_NM,SAFETY_ADDR,CCTV_USE,LA,LO,CCTV_QTY,UPDATE_DT,PLCST_NM,PLCST_DEPT_NM,PLCST_DEPT_CD,CTPR_PLAGC_NM
44332,동대문구,종암초교(교내) 보조4,어린이안전,37.5817785,127.031252,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44333,동대문구,종암초교(교내) 보조5,어린이안전,37.5817785,127.031252,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44339,동대문구,약령서길 81 메인 (201017),방범,37.5817927,127.036465,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44340,동대문구,약령서길 81 보조1,방범,37.5817927,127.036465,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44341,동대문구,약령서길 81 보조2,방범,37.5817927,127.036465,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44354,동대문구,배봉산공원 둘레길 주변 (전농동 688) 메인 (193052),도심공원,37.5818124,127.0630351,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44355,동대문구,배봉산공원 둘레길 주변 (전농동 688) 보조1,도심공원,37.5818124,127.0630351,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44356,동대문구,홍릉로3길12 왕자고무 앞 메인 (201036),방범,37.58182056,127.0439442,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44357,동대문구,홍릉로3길12 왕자고무 앞 보조1,방범,37.58182056,127.0439442,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44358,동대문구,홍릉로3길12 왕자고무 앞 보조2,방범,37.58182056,127.0439442,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44359,동대문구,홍릉로3길12 왕자고무 앞 보조3,방범,37.58182056,127.0439442,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44369,동대문구,서울시립대로 134-7 메인 (181041),방범,37.58184326,127.0530414,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44370,동대문구,서울시립대로 134-7 보조1,방범,37.58184326,127.0530414,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44371,동대문구,서울시립대로 134-7 보조2,방범,37.58184326,127.0530414,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44372,동대문구,서울시립대로 134-7 보조3,방범,37.58184326,127.0530414,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44403,동대문구,약령중앙로 41-1 보조1 (통플),미세먼지,37.58198386,127.0371128,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44417,동대문구,서울시립대로 19길 40 메인 (181008),방범,37.58205493,127.0500163,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44418,동대문구,서울시립대로 19길 40 보조1,방범,37.58205493,127.0500163,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44419,동대문구,서울시립대로 19길 40 보조2,방범,37.58205493,127.0500163,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44431,동대문구,배봉산공원 둘레길 주변 (배드민턴장 주변) 메인 (243050),도심공원,37.58207472,127.0657467,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44432,동대문구,배봉산공원 둘레길 주변 (배드민턴장 주변) 보조1,도심공원,37.58207472,127.0657467,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44433,동대문구,배봉산공원 둘레길 주변 (배드민턴장 주변) 보조2,도심공원,37.58207472,127.0657467,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44474,동대문구,전농로37길 72 메인 (181043),방범,37.58220409,127.0512355,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44475,동대문구,전농로37길 72 보조1,방범,37.58220409,127.0512355,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44476,동대문구,전농로37길 72 보조2,방범,37.58220409,127.0512355,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44493,동대문구,한천로 224 현대부동산 앞 메인 (171034),방범,37.58224701,127.0686624,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44494,동대문구,한천로 224 현대부동산 앞 보조1,방범,37.58224701,127.0686624,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44495,동대문구,한천로 224 현대부동산 앞 보조2,방범,37.58224701,127.0686624,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44507,동대문구,장안벚꽃로7가길 22(휘경주공아파트입구) 메인,불법주정차,37.582319,127.072599,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44508,동대문구,장안벚꽃로7가길 22(휘경주공아파트입구) 보조1,불법주정차,37.582319,127.072599,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44533,동대문구,약령시로 14(종암초등학교 후문) 메인 (202011),어린이안전,37.5823933,127.031456,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44534,동대문구,약령시로 14(종암초등학교 후문) 보조1,어린이안전,37.5823933,127.031456,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44535,동대문구,약령시로 14(종암초등학교 후문) 보조2,어린이안전,37.5823933,127.031456,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44591,동대문구,홍릉로5길10 (메인) (211026),방범,37.5826383,127.0436424,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44592,동대문구,홍릉로5길10 (보조1),방범,37.5826383,127.0436424,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44593,동대문구,홍릉로5길10 (보조2),방범,37.5826383,127.0436424,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44594,동대문구,홍릉로5길10 (보조3),방범,37.5826383,127.0436424,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44600,동대문구,제기동 148-17(약령시로 10) 메인,불법주정차,37.58265352,127.0308306,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44601,동대문구,제기동 148-17(약령시로 10) 보조1,불법주정차,37.58265352,127.0308306,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44602,동대문구,제기동 148-17(약령시로 10) 보조2,불법주정차,37.58265352,127.0308306,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44612,동대문구,한천로244-5 메인 (241039),방범,37.58269224,127.0687289,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44613,동대문구,한천로244-5 보조1,방범,37.58269224,127.0687289,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44634,동대문구,제기동 153(종암초등학교 후문앞) 메인 (202034),어린이안전,37.58277372,127.0316795,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44635,동대문구,제기동 153(종암초등학교 후문앞) 보조1,어린이안전,37.58277372,127.0316795,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44636,동대문구,제기동 153(종암초등학교 후문앞) 보조2,어린이안전,37.58277372,127.0316795,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44647,동대문구,배봉산공원 둘레길 주변 (전농동 76) 메인 (193053),도심공원,37.58283186,127.06336,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44648,동대문구,배봉산공원 둘레길 주변 (전농동 76) 보조1,도심공원,37.58283186,127.06336,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44649,동대문구,배봉산공원 둘레길 주변 (전농동 76) 보조2,도심공원,37.58283186,127.06336,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44657,동대문구,전농동 156-8(마을마당공원) 메인 (193024),도심공원,37.58284666,127.0543624,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44664,동대문구,소화유치원(약령시로 45) 메인 (202022),어린이안전,37.5828902,127.034841,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44665,동대문구,소화유치원(약령시로 45) 보조1,어린이안전,37.5828902,127.034841,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44666,동대문구,소화유치원(약령시로 45) 보조2,어린이안전,37.5828902,127.034841,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44677,동대문구,약령시로51 메인,불법주정차,37.58293156,127.03583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44678,동대문구,약령시로51 보조1,불법주정차,37.58293156,127.03583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44679,동대문구,약령시로51 보조2,불법주정차,37.58293156,127.03583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44680,동대문구,약령시로51 보조3,불법주정차,37.58293156,127.03583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44681,동대문구,약령시로51 보조4,불법주정차,37.58293156,127.03583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44687,동대문구,아이비어린이집(한천로 246) 메인 (242016),어린이안전,37.5829496,127.068868,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44688,동대문구,아이비어린이집(한천로 246) 보조1,어린이안전,37.5829496,127.068868,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44689,동대문구,아이비어린이집(한천로 246) 보조2,어린이안전,37.5829496,127.068868,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44692,동대문구,약령시로 96 보조1 (통플),미세먼지,37.58295295,127.0406221,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44701,동대문구,약령시로 104-1 메인,불법주정차,37.582976,127.041618,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44702,동대문구,약령시로 104-1 보조1,불법주정차,37.582976,127.041618,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44719,동대문구,전농로 37길 54 메인 (181024),방범,37.5830238,127.0513,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44720,동대문구,전농로 37길 54 보조1,방범,37.5830238,127.0513,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44721,동대문구,전농로 37길 54 보조2,방범,37.5830238,127.0513,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44726,동대문구,전농로31길 21 메인 (191003),방범,37.5830751,127.052506,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44727,동대문구,전농로31길 21 보조1,방범,37.5830751,127.052506,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44728,동대문구,전농로31길 21 보조2,방범,37.5830751,127.052506,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44741,동대문구,전농로30길 24 메인 (191041),방범,37.5831401,127.0546965,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44742,동대문구,전농로30길 24 보조1,방범,37.5831401,127.0546965,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44743,동대문구,전농로30길 24 보조2,방범,37.5831401,127.0546965,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44785,동대문구,전농동150-62(마을마당공원) 메인 (193066),도심공원,37.58325106,127.0543513,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44786,동대문구,전농동150-62(마을마당공원) 보조1,도심공원,37.58325106,127.0543513,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44809,동대문구,약령시로 99-4 메인 (201024),방범,37.583325,127.041055,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44810,동대문구,약령시로 99-4 보조1,방범,37.583325,127.041055,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44811,동대문구,약령시로 99-4 보조2,방범,37.583325,127.041055,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44825,동대문구,약령시로13길14(메인) (201040),방범,37.58343939,127.0392351,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44826,동대문구,약령시로13길14(보조1),방범,37.58343939,127.0392351,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44827,동대문구,약령시로13길14(보조2),방범,37.58343939,127.0392351,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44828,동대문구,약령시로13길14(보조3),방범,37.58343939,127.0392351,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44850,동대문구,약령시로5길 16-2 메인 (201053),방범,37.58351052,127.0340088,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44851,동대문구,약령시로5길 16-2 보조1,방범,37.58351052,127.0340088,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44852,동대문구,약령시로5길 16-2 보조2,방범,37.58351052,127.0340088,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44853,동대문구,약령시로5길 16-2 보조3,방범,37.58351052,127.0340088,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44854,동대문구,약령시로5길 22-17 메인 (202025),어린이안전,37.5835165,127.034536,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44855,동대문구,약령시로5길 22-17 보조1,어린이안전,37.5835165,127.034536,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44856,동대문구,약령시로5길 22-17 보조2,어린이안전,37.5835165,127.034536,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44865,동대문구,왕산로43길 10 앞 메인 (211024),방범,37.58352545,127.0484106,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44866,동대문구,왕산로43길 10 앞 보조1,방범,37.58352545,127.0484106,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44867,동대문구,왕산로43길 10 앞 보조2,방범,37.58352545,127.0484106,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44933,동대문구,전농2동 150-8(시립대로29길3) 메인,불법주정차,37.58370737,127.0541343,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44934,동대문구,전농2동 150-8(시립대로29길3) 보조1 (통플),불법주정차,37.58370737,127.0541343,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44943,동대문구,전농로 222 보조1 (통플),미세먼지,37.5837435,127.0535847,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44955,동대문구,왕산로43길 22 (청량리동 52-20) 한전주,쓰레기 무단투기,37.58380912,127.0480207,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44963,동대문구,전농로37길 32 메인 (181050),방범,37.58382206,127.051379,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44964,동대문구,전농로37길 32 보조1,방범,37.58382206,127.051379,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44965,동대문구,전농로37길 32 보조2,방범,37.58382206,127.051379,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44966,동대문구,전농로37길 32 보조3,방범,37.58382206,127.051379,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44971,동대문구,휘경동 43-54(배봉산근린공원) 메인 (243026),도심공원,37.58384594,127.0654993,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44972,동대문구,휘경동 43-54(배봉산근린공원) 보조1,도심공원,37.58384594,127.0654993,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44973,동대문구,휘경동 43-54(배봉산근린공원) 보조2,도심공원,37.58384594,127.0654993,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44983,동대문구,해오름어린이집(약령시로5길 22) 메인 (202023),어린이안전,37.5838951,127.033908,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44984,동대문구,해오름어린이집(약령시로5길 22) 보조1,어린이안전,37.5838951,127.033908,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44985,동대문구,해오름어린이집(약령시로5길 22) 보조2,어린이안전,37.5838951,127.033908,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44986,동대문구,경동시장로15길 16 메인 (201050),방범,37.58389594,127.0395127,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44987,동대문구,경동시장로15길 16 보조1,방범,37.58389594,127.0395127,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44988,동대문구,경동시장로15길 16 보조2,방범,37.58389594,127.0395127,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
44989,동대문구,경동시장로15길 16 보조3,방범,37.58389594,127.0395127,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45103,동대문구,약령시로9길27 메인 (201048),방범,37.58419626,127.035198,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45104,동대문구,약령시로9길27 보조1,방범,37.58419626,127.035198,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45105,동대문구,약령시로9길27 보조3,방범,37.58419626,127.035198,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45118,동대문구,약령시로9길27 보조2,방범,37.58426422,127.0351295,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45127,동대문구,한천로 264 메인 (242010),어린이안전,37.5842898,127.068827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45128,동대문구,한천로 264 보조1,어린이안전,37.5842898,127.068827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45129,동대문구,한천로 264 보조2,어린이안전,37.5842898,127.068827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45160,동대문구,겸재로 16 메인,불법주정차,37.584393,127.06948,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45161,동대문구,겸재로 16 보조1,불법주정차,37.584393,127.06948,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45166,동대문구,전농로37가길 14(전농동 103-179) 메인 (181026),방범,37.58441774,127.0522766,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45167,동대문구,전농로37가길 14(전농동 103-179) 보조1,방범,37.58441774,127.0522766,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45168,동대문구,전농로37가길 14(전농동 103-179) 보조2,방범,37.58441774,127.0522766,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45175,동대문구,한천로51길 51(휘경동 43-96) 메인 (241031),방범,37.58445146,127.0659023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45176,동대문구,한천로51길 51(휘경동 43-96) 보조1,방범,37.58445146,127.0659023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45177,동대문구,한천로51길 51(휘경동 43-96) 보조2,방범,37.58445146,127.0659023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45178,동대문구,한천로51길 51(휘경동 43-96) 보조3,방범,37.58445146,127.0659023,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45180,동대문구,약령시로3길 22-13 메인 (201001),방범,37.584454,127.032796,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45181,동대문구,약령시로3길 22-13 보조1,방범,37.584454,127.032796,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45182,동대문구,약령시로3길 22-13 보조2,방범,37.584454,127.032796,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45191,동대문구,서울시립대로29길 20 메인 (181049),방범,37.58447749,127.0544899,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45192,동대문구,서울시립대로29길 20 보조1,방범,37.58447749,127.0544899,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45193,동대문구,서울시립대로29길 20 보조2,방범,37.58447749,127.0544899,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45194,동대문구,서울시립대로29길 20 보조3,방범,37.58447749,127.0544899,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45219,동대문구,왕산로45길 18 메인 (211032),방범,37.58454545,127.048993,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45220,동대문구,왕산로45길 18 보조1,방범,37.58454545,127.048993,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45221,동대문구,왕산로45길 18 보조2,방범,37.58454545,127.048993,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45222,동대문구,왕산로45길 18 보조3,방범,37.58454545,127.048993,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45239,동대문구,홍릉로 47 메인 (211036),방범,37.58462349,127.0436752,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45240,동대문구,홍릉로 47 보조1,방범,37.58462349,127.0436752,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45241,동대문구,홍릉로 47 보조2,방범,37.58462349,127.0436752,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45254,동대문구,한천로47길 13(휘경2동 43-72) 메인 (241033),방범,37.58464049,127.0670346,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45255,동대문구,한천로47길 13(휘경2동 43-72) 보조1,방범,37.58464049,127.0670346,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45256,동대문구,한천로47길 13(휘경2동 43-72) 보조2,방범,37.58464049,127.0670346,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45258,동대문구,한천로 272(보호관찰소) 메인 (243023),도심공원,37.58465621,127.0684092,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45259,동대문구,한천로 272(보호관찰소) 메인2,도심공원,37.58465621,127.0684092,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45260,동대문구,제기로 20길40 가정슈퍼 앞 메인 (201037),방범,37.58466922,127.0415991,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45261,동대문구,제기로 20길40 가정슈퍼 앞 보조1,방범,37.58466922,127.0415991,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45262,동대문구,제기로 20길40 가정슈퍼 앞 보조2,방범,37.58466922,127.0415991,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45263,동대문구,제기로 20길40 가정슈퍼 앞 보조3,방범,37.58466922,127.0415991,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45269,동대문구,전농로37길 17 메인 (181010),방범,37.58470166,127.0516742,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45270,동대문구,전농로37길 17 보조1,방범,37.58470166,127.0516742,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45271,동대문구,전농로37길 17 보조2,방범,37.58470166,127.0516742,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45281,동대문구,제기로36길 31 메인 (211025),방범,37.58475535,127.0485511,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45282,동대문구,제기로36길 31 보조1,방범,37.58475535,127.0485511,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45283,동대문구,제기로36길 31 보조2,방범,37.58475535,127.0485511,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45284,동대문구,제기로36길 31 보조3,방범,37.58475535,127.0485511,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45327,동대문구,제기동 132-1(방아다리어린이공원) 메인 (203029),도심공원,37.58485254,127.0347975,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45328,동대문구,제기동 132-1(방아다리어린이공원) 보조1,도심공원,37.58485254,127.0347975,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45329,동대문구,제기동 132-1(방아다리어린이공원) 보조2,도심공원,37.58485254,127.0347975,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45333,동대문구,약령시로11길 46-4 (제기동 1170) 횡단보도 앞 한전주 (204003),쓰레기 무단투기,37.58486261,127.0363873,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45340,동대문구,겸재교 휘경동 49-61 메인1,방범,37.584882,127.072328,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45345,동대문구,제기로4가길 15 메인 (201021),방범,37.5849491,127.034228,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45346,동대문구,제기로4가길 15 보조1,방범,37.5849491,127.034228,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45347,동대문구,제기로4가길 15 보조2,방범,37.5849491,127.034228,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45358,동대문구,배봉산공원 둘레길 주변(시립대 기숙사 뒤) 메인 (193054),도심공원,37.58495946,127.0644382,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45359,동대문구,배봉산공원 둘레길 주변(시립대 기숙사 뒤) 보조1,도심공원,37.58495946,127.0644382,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45396,동대문구,전농로36나길 7 메인 (181048),방범,37.58507738,127.0532844,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45397,동대문구,전농로36나길 7 보조1,방범,37.58507738,127.0532844,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45398,동대문구,전농로36나길 7 보조2,방범,37.58507738,127.0532844,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45399,동대문구,전농로36나길 7 보조3,방범,37.58507738,127.0532844,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45400,동대문구,전농로36나길 7 보조4,방범,37.58507738,127.0532844,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45401,동대문구,제기로2가길 8(방아다리어린이공원) 메인 (203017),도심공원,37.58507816,127.0347568,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45406,동대문구,서울시립대로29길36(메인) (181037),방범,37.58511928,127.0549154,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45407,동대문구,서울시립대로29길36(보조1),방범,37.58511928,127.0549154,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45408,동대문구,서울시립대로29길36(보조2),방범,37.58511928,127.0549154,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45415,동대문구,고산자로 50길 6(제기동 698) 메인 (201006),방범,37.58514978,127.0390716,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45416,동대문구,고산자로 50길 6(제기동 698) 보조1,방범,37.58514978,127.0390716,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45417,동대문구,고산자로 50길 6(제기동 698) 보조2,방범,37.58514978,127.0390716,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45418,동대문구,고산자로 50길 6(제기동 698) 보조3,방범,37.58514978,127.0390716,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
45446,동대문구,겸재교 휘경동 49-61 메인2,방범,37.58520753,127.0721104,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
