주소,병원분류명,경도,위도
"서울특별시 동대문구 약령중앙로 7-4, 3층 (제기동)",기타,127.0365619828,37.5790109326
"서울특별시 동대문구 휘경로 15, 4층 (이문동)",의원,127.061962760963,37.5959001609367
서울특별시 동대문구 답십리로 304 (장안동),한의원,127.07417647610514,37.571810558565474
"서울특별시 동대문구 망우로 74, 2층 (휘경동)",한의원,127.06136797486634,37.58959992610813
"서울특별시 동대문구 홍릉로 36-2, 2층 (청량리동)",치과의원,127.04429917667728,37.58362497055955
"서울특별시 동대문구 한천로 85, 2층 (답십리동)",한의원,127.06361062527525,37.5692182542407
"서울특별시 동대문구 왕산로 123, 4, 5층 (제기동)",의원,127.037160568378,37.5784272619867
"서울특별시 동대문구 천호대로25길 81, 랜드마크타워1 205~207호 (용두동)",치과의원,127.033954574721,37.5778124882836
"서울특별시 동대문구 사가정로 230, 3층 (장안동)",치과의원,127.070366008518,37.5785767505909
"서울특별시 동대문구 왕산로 178, 3층 (전농동)",치과의원,127.04314128805365,37.57929477710896
"서울특별시 동대문구 휘경로 42, 2층 (휘경동)",치과의원,127.064317773941,37.5945383139746
"서울특별시 동대문구 이문로 37, 308호 (회기동, 한일베라체캠퍼스)",치과의원,127.05627776793136,37.59092294620277
서울특별시 동대문구 약령중앙로2길 5 (제기동),한의원,127.037254758974,37.57888457688184
서울특별시 동대문구 사가정로13길 3 (전농동),의원,127.057938659665,37.5781169694689
서울특별시 동대문구 전농로 110 (답십리동),의원,127.057992394709,37.5747098330695
"서울특별시 동대문구 한천로 101, 2층 (답십리동)",의원,127.064620254835,37.5704800944505
"서울특별시 동대문구 한천로 189, 2층 (장안동)",치과의원,127.06785189956972,37.577829402674986
서울특별시 동대문구 장한로 129 (장안동),의원,127.070930222624,37.5719953693996
"서울특별시 동대문구 사가정로 127, 2층 (전농동)",치과의원,127.059018838805,37.5779124493113
"서울특별시 동대문구 사가정로 207, 204, 205호 (장안동)",의원,127.068016203955,37.5788925747579
"서울특별시 동대문구 홍릉로 3, 4층 (청량리동)",치과의원,127.0447808023547,37.58064340479658
"서울특별시 동대문구 한천로18길 29, 2층 (장안동)",한의원,127.0633312009322,37.56542701864677
"서울특별시 동대문구 천호대로 281, 2층 (답십리동)",치과의원,127.05275610349044,37.56730786574147
"서울특별시 동대문구 망우로 131, 3층 (휘경동)",치과의원,127.06742980778836,37.59184909905722
"서울특별시 동대문구 답십리로 267, 6층 (장안동)",의원,127.070072727815,37.5727019911814
"서울특별시 동대문구 천호대로 273, 경원빌딩 10층 3호 (답십리동)",의원,127.052048442916,37.5678368392544
서울특별시 동대문구 왕산로 74-1 (용두동),치과의원,127.03161196288028,37.57777619809566
서울특별시 동대문구 천호대로 421 (장안동),병원,127.065927224471,37.561626817119
"서울특별시 동대문구 장한로26길 50, 2층 &#40;장안동&#41;",한의원,127.0741986938095,37.57138527495547
"서울특별시 동대문구 이문로54길 6, 1, 2, 3층 (이문동)",한의원,127.06253120819532,37.60495220160459
"서울특별시 동대문구 휘경로 15, 2층 (이문동)",한의원,127.061962760963,37.5959001609367
"서울특별시 동대문구 답십리로72길 34, 2층 (장안동)",한의원,127.0737044897,37.570733268
"서울특별시 동대문구 답십리로 151, 2층 (답십리동)",의원,127.056912682497,37.5730908205504
"서울특별시 동대문구 망우로 123, 2층 (휘경동, 휘경메디컬프라자)",의원,127.06659655052,37.591711720367
"서울특별시 동대문구 전농로 102, 301호 (답십리동)",의원,127.057855083646,37.5739827977728
"서울특별시 동대문구 천호대로 429, 5층 (장안동)",치과의원,127.0667550527,37.5615112046
서울특별시 동대문구 고산자로 459 (제기동),한의원,127.03818398998358,37.58064301644247
서울특별시 동대문구 답십리로 261 (장안동),병원,127.069359147079,37.572732776108
서울특별시 동대문구 왕산로 238 (전농동),한의원,127.04851002275808,37.58244121535869
"서울특별시 동대문구 휘경로3길 4, 4층 (이문동)",한의원,127.06246919471606,37.595798169203285
"서울특별시 동대문구 왕산로 185, 2층 (청량리동)",한의원,127.04380960895908,37.57995225650403
"서울특별시 동대문구 천호대로2길 7, 5층 (신설동)",한의원,127.02421173962765,37.57461004750652
"서울특별시 동대문구 왕산로 179, 1층 (제기동)",의원,127.042953862107,37.5797739940038
"서울특별시 동대문구 답십리로 273, 한양빌딩 3층 (장안동)",의원,127.070822317885,37.5726844249689
"서울특별시 동대문구 왕산로32길 7, BYC 청량리 오피스텔 6층 (용두동)",의원,127.04179615724,37.5787296170106
"서울특별시 동대문구 홍릉로 5, 1,4층 (청량리동)",한의원,127.04473222978004,37.580824522947495
"서울특별시 동대문구 왕산로 147, 경동시장 2층 (제기동)",의원,127.03965869498,37.5787842338973
"서울특별시 동대문구 왕산로 179, 2층 2호 (제기동)",치과의원,127.042953862107,37.5797739940038
"서울특별시 동대문구 홍릉로 19, 2층 (청량리동)",치과의원,127.0443208569,37.5820356135
"서울특별시 동대문구 왕산로 168, 10층 (용두동)",치과의원,127.0421860934,37.5788108381
"서울특별시 동대문구 왕산로 236, 1층 (전농동)",의원,127.048396283994,37.5823304398459
"서울특별시 동대문구 왕산로 168, 9층 (용두동)",의원,127.042185074387,37.5788105681301
"서울특별시 동대문구 왕산로32길 7, BYC 청량리 오피스텔 201호 (용두동)",한의원,127.04179615724,37.5787296170106
"서울특별시 동대문구 홍릉로 3, 2층 (청량리동)",의원,127.044221464535,37.5807111901805
"서울특별시 동대문구 천호대로25길 81, 2층 (용두동, 랜드마크타워)",의원,127.033954574721,37.5778124882836
"서울특별시 동대문구 서울시립대로 50, 4,5층 (전농동)",의원,127.047621034272,37.5756385323789
"서울특별시 동대문구 사가정로 148, 301호 (전농동, SK아파트 주상가동)",한의원,127.06074644992545,37.57761503023477
"서울특별시 동대문구 홍릉로 5-1, 3층 (청량리동)",의원,127.044771664472,37.5808863161584
"서울특별시 동대문구 왕산로 176, 나동 4층 (전농동)",치과의원,127.04291963325936,37.57916872099902
"서울특별시 동대문구 왕산로 42, 2층 (용두동)",의원,127.028155952617,37.5768140902984
"서울특별시 동대문구 사가정로 122, 308, 309호 (전농동, 전농동하우스토리)",의원,127.058517800585,37.5772114550055
"서울특별시 동대문구 이문로 128, 1~3층 (이문동, 이문동 아이비리그 오피스텔) (별관:이문로 126, 지하1층(이문동))",의원,127.061474048513,37.5979744981459
"서울특별시 동대문구 전농로 62, 2층 (답십리동)",의원,127.057444341338,37.570383613559
"서울특별시 동대문구 천호대로 295, 3층 (답십리동)",의원,127.053852977095,37.5664577767003
서울특별시 동대문구 전농로 91 (답십리동),치과의원,127.057022081587,37.5733020510431
"서울특별시 동대문구 제기로 131, 상가122동 3층 306호 (청량리동, 한신아파트)",치과의원,127.049226158581,37.5880281566858
"서울특별시 동대문구 천호대로 295, 3층 7호 (답십리동)",의원,127.053852977095,37.5664577767003
"서울특별시 동대문구 약령동길 52, 1층 (제기동)",한의원,127.0379846988,37.5806070446
서울특별시 동대문구  답십리로  62 (전농동),한의원,127.0479531667,37.5756263246
"서울특별시 동대문구 장한로 166, 2층 (장안동)",의원,127.072248281547,37.5751354375999
"서울특별시 동대문구 왕산로 192-1, 2층 (전농동)",치과의원,127.044610134844,37.5795977760066
"서울특별시 동대문구 천호대로 273, 5,6층 (답십리동)",의원,127.052048442916,37.5678368392544
"서울특별시 동대문구 망우로 35, B105호 (휘경동, 휘경 제이스카이 아파트)",한의원,127.0575360028,37.589032429
서울특별시 동대문구 약령중앙로2길 10 (제기동),한의원,127.0374357811813,37.57866107309525
"서울특별시 동대문구 왕산로 10, 4층 (신설동)",의원,127.024866002013,37.5758921207494
"서울특별시 동대문구 망우로16길 21, 2층 (휘경동)",의원,127.061336921055,37.5891492658846
서울특별시 동대문구 사가정로 148 (전농동),의원,127.061567688813,37.5766590358858
"서울특별시 동대문구 왕산로 194, 3,4층 (전농동)",치과의원,127.044706163423,37.5809676106128
"서울특별시 동대문구 왕산로 178, 3층 (전농동)",한의원,127.04314638793632,37.579304235681306
"서울특별시 동대문구 전농로 109, 3층 (답십리동)",치과의원,127.058113984974,37.5770544310002
서울특별시 동대문구 약령중앙로 14-12  (제기동),한의원,127.03772425150775,37.57936420707026
"서울특별시 동대문구 왕산로 193, 2층 (청량리동)",한의원,127.044533186272,37.5802253472646
"서울특별시 동대문구 왕산로 16, 동진빌딩 2층 (신설동)",한의원,127.025465004529,37.5760055183618
"서울특별시 동대문구 제기로 155, 3층 (청량리동)",치과의원,127.050386896215,37.5861492772961
서울특별시 동대문구 장한로 143 (장안동),병원,127.071518871889,37.5731976621686
"서울특별시 동대문구 답십리로 154, 2층 (답십리동)",치과의원,127.057108958561,37.5726293262934
"서울특별시 동대문구 사가정로 122, 304~306호 (전농동)",치과의원,127.058517800585,37.5772114550055
"서울특별시 동대문구 왕산로 253-1, 3층 (청량리동)",의원,127.04947793944,37.58388303362229
"서울특별시 동대문구 한천로 86, 2층 (장안동)",의원,127.064148625984,37.5690973238702
"서울특별시 동대문구 천호대로 295, 2층 (답십리동)",한의원,127.05395521882603,37.566305440047344
"서울특별시 동대문구 천호대로 317, 하늘병원 (답십리동)",병원,127.055634655029,37.565178527398
서울특별시 동대문구 이문로30길 38  (이문동),한의원,127.06217475260743,37.59578391167858
"서울특별시 동대문구 사가정로 148, 104~108호 (전농동)",의원,127.061567688813,37.5766590358858
"서울특별시 동대문구 전농로 102, 201호 (답십리동)",의원,127.057855083646,37.5739827977728
"서울특별시 동대문구 약령동길 77, 1층 (제기동)",한의원,127.03781039683,37.58181263001924
"서울특별시 동대문구 왕산로 191-1, 2층 (청량리동)",의원,127.044428674964,37.5801955637512
"서울특별시 동대문구 왕산로 78, 지하1층~지상7층 (용두동)",의원,127.031977933743,37.5777111378381
"서울특별시 동대문구 망우로21길 4, 3층 (휘경동)",의원,127.062997943849,37.5906525074882
"서울특별시 동대문구 천호대로 227, 2층 (답십리동)",의원,127.048090154848,37.5705388914743
"서울특별시 동대문구 한천로 55, 2, 3 층 (답십리동)",의원,127.061880899304,37.5669101962131
"서울특별시 동대문구 홍릉로 5-1, 2층 (청량리동)",치과의원,127.044771664472,37.5808863161584
"서울특별시 동대문구 왕산로 176, 6,7층 (전농동)",의원,127.043012785781,37.5792781556077
서울특별시 동대문구 천호대로 455 (장안동),의원,127.069749200949,37.5611664643369
서울특별시 동대문구 왕산로 155-1 (제기동),한의원,127.04058257800445,37.5789690741714
"서울특별시 동대문구 답십리로 297, 2층 (장안동)",치과의원,127.073594704843,37.5724747796105
"서울특별시 동대문구 홍릉로 5-1, 4층 (청량리동)",의원,127.044771664472,37.5808863161584
"서울특별시 동대문구 답십리로 140, 3층 307호 (답십리동, 세기프라자)",치과의원,127.055597303756,37.5724894025765
"서울특별시 동대문구 전농로 21, 2층 (답십리동)",한의원,127.056272776755,37.5669408432666
"서울특별시 동대문구 고산자로 410, 1층 (용두동)",한의원,127.03848964249109,37.57624877264365
서울특별시 동대문구 장한로18길 59 (장안동),의원,127.072300681193,37.5678614926551
"서울특별시 동대문구 장한로 152, 지하1~2층, 지상3 ~10층 (장안동)",요양병원,127.072181420118,37.5740057214541
"서울특별시 동대문구 한천로 242, 2층 (전농동)",의원,127.068606049066,37.5825001722604
"서울특별시 동대문구 사가정로 122, 201~2, 204호 (전농동)",의원,127.058517800585,37.5772114550055
"서울특별시 동대문구 장한로 119, 201~207호 (장안동, 삼성쉐르빌)",한의원,127.07029567732909,37.571440826143096
"서울특별시 동대문구 왕산로 78, 3층 (용두동)",치과의원,127.031977933743,37.5777111378381
"서울특별시 동대문구 이문로 136, 2층 F11호, F12호 (이문동, 이문동웰츠타워)",의원,127.061872724933,37.5984809170412
"서울특별시 동대문구 장한로 119, 301호 (장안동)",의원,127.070212938267,37.571449705126
"서울특별시 동대문구 고산자로 534, 207호 (제기동, 한신아파트상가 )",치과의원,127.039218485863,37.5883932941526
"서울특별시 동대문구 사가정로 110, 1, 2, 3층 (전농동)",의원,127.057280978196,37.5770064547491
"서울특별시 동대문구 휘경로 60, 101동 2층 (휘경동, 휘경SK VIEW 아파트)",의원,127.064927845308,37.5937270875353
서울특별시 동대문구 왕산로 249 (청량리동),치과의원,127.0490619632,37.5835086643594
"서울특별시 동대문구 장한로 14, 1,2,3층 (장안동)",의원,127.065754693542,37.5626109816786
"서울특별시 동대문구 답십리로 140, 4층 407호 (답십리동, 세기프라자)",한의원,127.0555988898,37.5724911137
서울특별시 동대문구 천호대로 291 (답십리동),의원,127.053396893699,37.5667176508613
"서울특별시 동대문구 안암로 22, 2층 (용두동)",한의원,127.02512347373404,37.57939594268972
"서울특별시 동대문구 고산자로 473, 2층 (제기동)",한의원,127.03829330387288,37.58191518761755
"서울특별시 동대문구 이문로 37, 1층 110~113호 (회기동, 회기역 한일베라체캠퍼스)",의원,127.056117386349,37.5908011291028
서울특별시 동대문구 천호대로 259-1 (답십리동),요양병원,127.050944682694,37.5686323592214
"서울특별시 동대문구 약령중앙로 5, 1층 (제기동)",한의원,127.03658453995352,37.57883793480626
"서울특별시 동대문구 천호대로 313, 3층 (답십리동)",의원,127.055308303617,37.5654438438652
"서울특별시 동대문구 천호대로 2, 삼미상사(주)사옥 7층 (신설동)",의원,127.023557307449,37.5750052699082
